MessageSize;DictFileSize;ChunkSize;ComputationTime
22;50000;8;5.891
22;50000;9;5.200
22;50000;10;4.671
22;50000;12;3.891
22;50000;15;3.112
22;50000;20;2.337
22;50000;25;1.869
22;50000;30;1.566
22;50000;35;1.334
22;50000;40;1.168
22;50000;45;1.041
22;50000;50;0.937
22;100000;4;11.682
22;100000;5;9.385
22;100000;6;7.792
22;100000;7;6.674
22;100000;8;5.836
22;100000;9;5.203
22;100000;10;4.680
22;100000;12;3.891
22;100000;15;3.113
22;100000;20;2.337
22;100000;25;1.870
22;100000;30;1.558
22;100000;35;1.335
22;100000;40;1.168
22;100000;45;1.040
22;100000;50;0.937
22;200000;4;11.677
22;200000;5;9.350
22;200000;6;7.791
22;200000;7;6.680
22;200000;8;5.836
22;200000;9;5.195
22;200000;10;4.672
22;200000;12;3.893
22;200000;15;3.112
22;200000;20;2.344
22;200000;25;1.877
22;200000;30;1.559
22;200000;35;1.334
22;200000;40;1.168
22;200000;45;1.040
22;200000;50;0.937
22;500000;4;11.672
22;500000;5;9.337
22;500000;6;7.799
22;500000;7;6.673
22;500000;8;5.844
22;500000;9;5.189
22;500000;10;4.679
22;500000;12;3.891
22;500000;15;3.112
22;500000;20;2.339
22;500000;25;1.869
22;500000;30;1.559
22;500000;35;1.334
22;500000;40;1.169
22;500000;45;1.039
22;500000;50;0.938
22;1000000;4;11.677
22;1000000;5;9.336
22;1000000;6;7.782
22;1000000;7;6.672
22;1000000;8;5.837
22;1000000;9;5.194
22;1000000;10;4.671
22;1000000;12;3.892
22;1000000;15;3.113
22;1000000;20;2.337
22;1000000;25;1.870
22;1000000;30;1.558
22;1000000;35;1.334
22;1000000;40;1.169
22;1000000;45;1.042
22;1000000;50;0.937
22;2000000;4;11.689
22;2000000;5;9.338
22;2000000;6;7.790
22;2000000;7;6.672
22;2000000;8;5.835
22;2000000;9;5.189
22;2000000;10;4.672
22;2000000;12;3.892
22;2000000;15;3.119
22;2000000;20;2.338
22;2000000;25;1.870
22;2000000;30;1.565
22;2000000;35;1.334
22;2000000;40;1.169
22;2000000;45;1.040
22;2000000;50;0.937
22;4000000;4;11.673
22;4000000;5;9.347
22;4000000;6;7.790
22;4000000;7;6.674
22;4000000;8;5.835
22;4000000;9;5.189
22;4000000;10;4.671
22;4000000;12;3.892
22;4000000;15;3.116
22;4000000;20;2.338
22;4000000;25;1.870
22;4000000;30;1.559
22;4000000;35;1.339
22;4000000;40;1.167
22;4000000;45;1.040
22;4000000;50;0.938
26;10000;4;8.419
26;10000;5;6.738
26;10000;6;5.615
26;10000;7;4.820
26;10000;8;4.210
26;10000;9;3.751
26;10000;10;3.369
26;10000;12;2.810
26;10000;15;2.249
26;10000;20;1.685
26;10000;25;1.348
26;10000;30;1.123
26;10000;35;0.964
26;10000;40;0.843
26;10000;45;0.749
26;10000;50;0.675
26;50000;4;13.811
26;50000;5;11.052
26;50000;6;9.224
26;50000;7;7.883
26;50000;8;6.898
26;50000;9;6.135
26;50000;10;5.528
26;50000;12;4.608
26;50000;15;3.680
26;50000;20;2.761
26;50000;25;2.208
26;50000;30;1.842
26;50000;35;1.579
26;50000;40;1.380
26;50000;45;1.226
26;50000;50;1.108
26;100000;4;13.935
26;100000;5;11.062
26;100000;6;12.107
26;100000;7;7.923
26;100000;8;6.895
26;100000;9;6.132
26;100000;10;5.525
26;100000;12;4.600
26;100000;15;3.680
26;100000;20;2.759
26;100000;25;2.209
26;100000;30;1.840
26;100000;35;1.579
26;100000;40;1.381
26;100000;45;1.226
26;100000;50;1.920
26;200000;4;13.807
26;200000;5;11.046
26;200000;6;9.194
26;200000;7;7.882
26;200000;8;7.699
26;200000;9;6.143
26;200000;10;5.518
26;200000;12;4.599
26;200000;15;3.680
26;200000;20;2.760
26;200000;25;2.209
26;200000;30;1.840
26;200000;35;1.578
26;200000;40;1.381
26;200000;45;1.226
26;200000;50;1.106
26;500000;4;14.599
26;500000;5;11.046
26;500000;6;9.201
26;500000;7;7.883
26;500000;8;6.897
26;500000;9;6.151
26;500000;10;6.328
26;500000;12;4.614
26;500000;15;3.680
26;500000;20;2.760
26;500000;25;2.208
26;500000;30;1.841
26;500000;35;1.578
26;500000;40;1.381
26;500000;45;1.226
26;500000;50;1.106
26;1000000;4;13.797
26;1000000;5;11.915
26;1000000;6;9.193
26;1000000;7;7.882
26;1000000;8;6.908
26;1000000;9;6.133
26;1000000;10;5.519
26;1000000;12;4.602
26;1000000;15;4.547
26;1000000;20;2.770
26;1000000;25;2.209
26;1000000;30;1.840
26;1000000;35;1.579
26;1000000;40;1.381
26;1000000;45;1.226
26;1000000;50;1.106
26;2000000;4;13.790
26;2000000;5;11.035
26;2000000;6;10.039
26;2000000;7;7.882
26;2000000;8;6.896
26;2000000;9;6.139
26;2000000;10;5.519
26;2000000;12;4.599
26;2000000;15;3.679
26;2000000;20;2.761
26;2000000;25;3.054
26;2000000;30;1.854
26;2000000;35;1.590
26;2000000;40;1.382
26;2000000;45;1.226
26;2000000;50;1.106
26;4000000;4;13.794
26;4000000;5;11.043
26;4000000;6;10.008
26;4000000;7;7.881
26;4000000;8;6.898
26;4000000;9;6.133
26;4000000;10;5.520
26;4000000;12;4.599
26;4000000;15;3.685
26;4000000;20;2.762
26;4000000;25;3.066
26;4000000;30;1.841
26;4000000;35;1.591
26;4000000;40;1.381
26;4000000;45;1.227
26;4000000;50;1.106
30;10000;4;9.714
30;10000;5;7.770
30;10000;6;6.477
30;10000;7;5.564
30;10000;8;4.861
30;10000;9;6.003
30;10000;10;3.897
30;10000;12;3.238
30;10000;15;2.590
30;10000;20;1.944
30;10000;25;1.556
30;10000;30;1.294
30;10000;35;1.110
30;10000;40;0.971
30;10000;45;0.866
30;10000;50;0.779
30;50000;4;15.913
30;50000;5;13.575
30;50000;6;10.623
30;50000;7;9.443
30;50000;8;7.947
30;50000;9;7.065
30;50000;10;6.358
30;50000;12;6.109
30;50000;15;4.255
30;50000;20;3.183
30;50000;25;2.549
30;50000;30;2.121
30;50000;35;1.820
30;50000;40;1.590
30;50000;45;1.416
30;50000;50;1.275
30;100000;4;15.913
30;100000;5;13.593
30;100000;6;10.616
30;100000;7;9.097
30;100000;8;7.957
30;100000;9;7.073
30;100000;10;6.370
30;100000;12;6.156
30;100000;15;4.254
30;100000;20;3.183
30;100000;25;2.548
30;100000;30;2.121
30;100000;35;1.820
30;100000;40;1.592
30;100000;45;1.417
30;100000;50;1.277
30;200000;4;15.914
30;200000;5;13.590
30;200000;6;10.618
30;200000;7;9.104
30;200000;8;7.957
30;200000;9;7.079
30;200000;10;6.365
30;200000;12;6.131
30;200000;15;4.254
30;200000;20;3.182
30;200000;25;2.549
30;200000;30;2.121
30;200000;35;1.820
30;200000;40;1.590
30;200000;45;1.418
30;200000;50;1.276
30;500000;4;15.919
30;500000;5;13.533
30;500000;6;10.619
30;500000;7;9.097
30;500000;8;7.956
30;500000;9;7.073
30;500000;10;6.364
30;500000;12;6.231
30;500000;15;4.254
30;500000;20;3.182
30;500000;25;2.548
30;500000;30;2.122
30;500000;35;1.819
30;500000;40;1.591
30;500000;45;1.418
30;500000;50;1.276
30;1000000;4;15.914
30;1000000;5;12.745
30;1000000;6;10.609
30;1000000;7;9.095
30;1000000;8;7.958
30;1000000;9;7.078
30;1000000;10;6.364
30;1000000;12;5.305
30;1000000;15;4.243
30;1000000;20;3.182
30;1000000;25;2.549
30;1000000;30;2.122
30;1000000;35;1.820
30;1000000;40;1.592
30;1000000;45;1.417
30;1000000;50;1.277
30;2000000;4;17.005
30;2000000;5;12.729
30;2000000;6;10.609
30;2000000;7;9.096
30;2000000;8;8.774
30;2000000;9;7.096
30;2000000;10;6.364
30;2000000;12;5.306
30;2000000;15;4.243
30;2000000;20;3.183
30;2000000;25;2.548
30;2000000;30;2.126
30;2000000;35;1.820
30;2000000;40;1.598
30;2000000;45;1.417
30;2000000;50;1.277
30;4000000;4;15.926
30;4000000;5;12.732
30;4000000;6;10.610
30;4000000;7;9.956
30;4000000;8;7.955
30;4000000;9;7.073
30;4000000;10;6.366
30;4000000;12;5.310
30;4000000;15;4.243
30;4000000;20;3.184
30;4000000;25;2.548
30;4000000;30;2.124
30;4000000;35;1.918
30;4000000;40;1.592
30;4000000;45;1.419
30;4000000;50;1.276
34;10000;4;11.010
34;10000;5;8.815
34;10000;6;7.340
34;10000;7;6.291
34;10000;8;5.505
34;10000;9;5.645
34;10000;10;4.414
34;10000;12;3.673
34;10000;15;2.937
34;10000;20;2.203
34;10000;25;1.763
34;10000;30;1.469
34;10000;35;1.259
34;10000;40;1.103
34;10000;45;0.980
34;10000;50;0.882
34;50000;4;18.040
34;50000;5;15.311
34;50000;6;12.025
34;50000;7;10.305
34;50000;8;9.016
34;50000;9;8.860
34;50000;10;7.265
34;50000;12;6.012
34;50000;15;4.812
34;50000;20;3.610
34;50000;25;2.895
34;50000;30;2.407
34;50000;35;2.063
34;50000;40;1.808
34;50000;45;1.604
34;50000;50;1.446
34;100000;4;18.856
34;100000;5;14.434
34;100000;6;12.025
34;100000;7;10.306
34;100000;8;9.887
34;100000;9;8.017
34;100000;10;7.213
34;100000;12;6.013
34;100000;15;4.811
34;100000;20;3.609
34;100000;25;2.888
34;100000;30;2.407
34;100000;35;2.063
34;100000;40;1.807
34;100000;45;1.605
34;100000;50;2.325
34;200000;4;18.045
34;200000;5;14.429
34;200000;6;12.028
34;200000;7;11.089
34;200000;8;9.017
34;200000;9;8.025
34;200000;10;7.214
34;200000;12;6.012
34;200000;15;4.812
34;200000;20;4.421
34;200000;25;2.911
34;200000;30;2.419
34;200000;35;2.063
34;200000;40;1.807
34;200000;45;1.603
34;200000;50;1.447
34;500000;4;18.035
34;500000;5;14.432
34;500000;6;12.875
34;500000;7;10.314
34;500000;8;9.023
34;500000;9;8.017
34;500000;10;7.216
34;500000;12;6.884
34;500000;15;4.811
34;500000;20;3.609
34;500000;25;2.893
34;500000;30;2.408
34;500000;35;2.063
34;500000;40;1.807
34;500000;45;1.604
34;500000;50;1.446
34;1000000;4;18.048
34;1000000;5;14.561
34;1000000;6;12.025
34;1000000;7;10.306
34;1000000;8;9.023
34;1000000;9;8.815
34;1000000;10;7.214
34;1000000;12;6.013
34;1000000;15;4.813
34;1000000;20;3.610
34;1000000;25;2.889
34;1000000;30;2.407
34;1000000;35;2.064
34;1000000;40;1.807
34;1000000;45;1.603
34;1000000;50;1.447
34;2000000;4;18.906
34;2000000;5;16.317
34;2000000;6;12.374
34;2000000;7;10.504
34;2000000;8;9.105
34;2000000;9;8.129
34;2000000;10;7.460
34;2000000;12;6.024
34;2000000;15;4.849
34;2000000;20;3.622
34;2000000;25;2.892
34;2000000;30;2.415
34;2000000;35;2.072
34;2000000;40;1.813
34;2000000;45;1.608
34;2000000;50;1.453
34;4000000;4;18.047
34;4000000;5;14.443
34;4000000;6;12.052
34;4000000;7;10.310
34;4000000;8;9.106
34;4000000;9;8.020
34;4000000;10;7.218
34;4000000;12;6.012
34;4000000;15;4.815
34;4000000;20;3.617
34;4000000;25;2.889
34;4000000;30;2.409
34;4000000;35;2.176
34;4000000;40;1.811
34;4000000;45;1.604
34;4000000;50;1.448
38;10000;4;12.317
38;10000;5;9.845
38;10000;6;8.205
38;10000;7;7.039
38;10000;8;6.155
38;10000;9;5.470
38;10000;10;4.976
38;10000;12;4.104
38;10000;15;3.285
38;10000;20;2.461
38;10000;25;1.972
38;10000;30;1.643
38;10000;35;1.406
38;10000;40;1.232
38;10000;45;1.097
38;10000;50;0.988
38;50000;4;20.173
38;50000;5;16.137
38;50000;6;13.438
38;50000;7;11.525
38;50000;8;10.083
38;50000;9;8.968
38;50000;10;8.068
38;50000;12;6.724
38;50000;15;5.386
38;50000;20;4.032
38;50000;25;3.228
38;50000;30;2.690
38;50000;35;2.305
38;50000;40;2.022
38;50000;45;1.795
38;50000;50;1.620
38;100000;4;20.172
38;100000;5;16.130
38;100000;6;13.450
38;100000;7;11.528
38;100000;8;10.081
38;100000;9;8.960
38;100000;10;8.067
38;100000;12;6.721
38;100000;15;5.380
38;100000;20;4.039
38;100000;25;3.229
38;100000;30;2.691
38;100000;35;2.305
38;100000;40;2.019
38;100000;45;1.814
38;100000;50;1.643
38;200000;4;20.164
38;200000;5;16.130
38;200000;6;13.449
38;200000;7;11.519
38;200000;8;10.081
38;200000;9;8.966
38;200000;10;8.071
38;200000;12;6.727
38;200000;15;5.380
38;200000;20;4.032
38;200000;25;3.229
38;200000;30;2.691
38;200000;35;2.303
38;200000;40;2.018
38;200000;45;1.795
38;200000;50;1.616
38;500000;4;20.167
38;500000;5;16.130
38;500000;6;13.444
38;500000;7;11.533
38;500000;8;10.218
38;500000;9;9.044
38;500000;10;10.902
38;500000;12;6.740
38;500000;15;5.387
38;500000;20;4.030
38;500000;25;3.228
38;500000;30;2.689
38;500000;35;2.310
38;500000;40;2.020
38;500000;45;1.795
38;500000;50;1.616
38;1000000;4;21.047
38;1000000;5;16.126
38;1000000;6;13.438
38;1000000;7;12.386
38;1000000;8;10.087
38;1000000;9;8.959
38;1000000;10;8.064
38;1000000;12;6.722
38;1000000;15;5.378
38;1000000;20;4.840
38;1000000;25;3.257
38;1000000;30;2.700
38;1000000;35;2.303
38;1000000;40;2.018
38;1000000;45;1.795
38;1000000;50;1.617
38;2000000;4;20.155
38;2000000;5;16.995
38;2000000;6;13.438
38;2000000;7;11.519
38;2000000;8;10.077
38;2000000;9;9.665
38;2000000;10;8.064
38;2000000;12;6.721
38;2000000;15;5.378
38;2000000;20;4.038
38;2000000;25;3.229
38;2000000;30;2.691
38;2000000;35;2.303
38;2000000;40;2.018
38;2000000;45;1.795
38;2000000;50;1.616
38;4000000;4;20.158
38;4000000;5;16.139
38;4000000;6;14.354
38;4000000;7;11.518
38;4000000;8;10.083
38;4000000;9;8.959
38;4000000;10;8.903
38;4000000;12;6.732
38;4000000;15;5.379
38;4000000;20;4.032
38;4000000;25;3.228
38;4000000;30;2.690
38;4000000;35;2.303
38;4000000;40;2.017
38;4000000;45;1.795
38;4000000;50;1.616
42;10000;4;15.463
42;10000;5;10.889
42;10000;6;9.065
42;10000;7;7.772
42;10000;8;6.799
42;10000;9;6.045
42;10000;10;6.130
42;10000;12;4.547
42;10000;15;3.627
42;10000;20;2.722
42;10000;25;2.177
42;10000;30;1.814
42;10000;35;1.555
42;10000;40;1.361
42;10000;45;1.209
42;10000;50;1.090
42;50000;4;22.275
42;50000;5;18.688
42;50000;6;14.852
42;50000;7;12.729
42;50000;8;12.022
42;50000;9;9.912
42;50000;10;8.927
42;50000;12;7.426
42;50000;15;5.942
42;50000;20;4.460
42;50000;25;4.318
42;50000;30;3.032
42;50000;35;2.559
42;50000;40;2.228
42;50000;45;1.981
42;50000;50;1.787
42;100000;4;22.275
42;100000;5;18.709
42;100000;6;14.851
42;100000;7;12.729
42;100000;8;11.144
42;100000;9;10.785
42;100000;10;8.914
42;100000;12;7.426
42;100000;15;5.943
42;100000;20;4.464
42;100000;25;3.569
42;100000;30;2.970
42;100000;35;2.548
42;100000;40;2.228
42;100000;45;1.983
42;100000;50;2.609
42;200000;4;22.291
42;200000;5;17.837
42;200000;6;15.715
42;200000;7;12.729
42;200000;8;11.139
42;200000;9;9.906
42;200000;10;9.745
42;200000;12;7.425
42;200000;15;5.943
42;200000;20;4.459
42;200000;25;3.568
42;200000;30;2.971
42;200000;35;2.549
42;200000;40;2.229
42;200000;45;1.981
42;200000;50;1.787
42;500000;4;23.161
42;500000;5;17.828
42;500000;6;15.669
42;500000;7;12.748
42;500000;8;11.138
42;500000;9;9.906
42;500000;10;8.916
42;500000;12;8.250
42;500000;15;5.943
42;500000;20;4.461
42;500000;25;3.567
42;500000;30;2.971
42;500000;35;2.549
42;500000;40;2.229
42;500000;45;1.982
42;500000;50;1.786
42;1000000;4;23.163
42;1000000;5;17.822
42;1000000;6;14.852
42;1000000;7;13.513
42;1000000;8;11.137
42;1000000;9;9.905
42;1000000;10;8.914
42;1000000;12;7.425
42;1000000;15;6.789
42;1000000;20;4.471
42;1000000;25;3.567
42;1000000;30;2.972
42;1000000;35;2.548
42;1000000;40;2.229
42;1000000;45;1.981
42;1000000;50;1.785
42;2000000;4;23.127
42;2000000;5;17.839
42;2000000;6;14.867
42;2000000;7;13.632
42;2000000;8;11.150
42;2000000;9;9.903
42;2000000;10;8.924
42;2000000;12;7.425
42;2000000;15;5.944
42;2000000;20;5.278
42;2000000;25;3.579
42;2000000;30;2.972
42;2000000;35;2.549
42;2000000;40;2.229
42;2000000;45;1.981
42;2000000;50;1.787
42;4000000;4;23.145
42;4000000;5;17.835
42;4000000;6;14.858
42;4000000;7;13.556
42;4000000;8;11.151
42;4000000;9;9.904
42;4000000;10;8.914
42;4000000;12;7.427
42;4000000;15;8.740
42;4000000;20;4.517
42;4000000;25;3.568
42;4000000;30;2.972
42;4000000;35;2.548
42;4000000;40;2.230
42;4000000;45;1.981
42;4000000;50;1.787
50;10000;4;16.187
50;10000;5;13.654
50;10000;6;10.794
50;10000;7;9.265
50;10000;8;8.094
50;10000;9;7.197
50;10000;10;6.476
50;10000;12;5.408
50;10000;15;4.485
50;10000;20;3.240
50;10000;25;2.588
50;10000;30;2.157
50;10000;35;1.850
50;10000;40;1.617
50;10000;45;1.438
50;10000;50;1.295
50;50000;4;27.921
50;50000;5;21.216
50;50000;6;17.689
50;50000;7;16.365
50;50000;8;13.262
50;50000;9;11.788
50;50000;10;10.614
50;50000;12;9.693
50;50000;15;7.077
50;50000;20;5.303
50;50000;25;4.243
50;50000;30;3.539
50;50000;35;3.033
50;50000;40;2.653
50;50000;45;2.357
50;50000;50;2.121
50;100000;4;27.392
50;100000;5;21.222
50;100000;6;18.489
50;100000;7;15.179
50;100000;8;13.267
50;100000;9;11.792
50;100000;10;11.430
50;100000;12;8.843
50;100000;15;7.073
50;100000;20;5.304
50;100000;25;4.243
50;100000;30;3.538
50;100000;35;3.033
50;100000;40;2.653
50;100000;45;2.359
50;100000;50;2.979
50;200000;4;26.530
50;200000;5;22.095
50;200000;6;17.694
50;200000;7;15.157
50;200000;8;14.036
50;200000;9;11.801
50;200000;10;10.609
50;200000;12;8.843
50;200000;15;7.079
50;200000;20;5.305
50;200000;25;5.053
50;200000;30;3.551
50;200000;35;3.032
50;200000;40;2.653
50;200000;45;2.358
50;200000;50;2.121
50;500000;4;26.518
50;500000;5;22.080
50;500000;6;17.680
50;500000;7;16.103
50;500000;8;13.261
50;500000;9;11.789
50;500000;10;10.614
50;500000;12;9.668
50;500000;15;7.084
50;500000;20;5.304
50;500000;25;4.243
50;500000;30;3.545
50;500000;35;3.033
50;500000;40;2.651
50;500000;45;2.358
50;500000;50;2.121
50;1000000;4;27.334
50;1000000;5;21.215
50;1000000;6;18.503
50;1000000;7;15.157
50;1000000;8;13.265
50;1000000;9;12.641
50;1000000;10;10.619
50;1000000;12;8.843
50;1000000;15;7.073
50;1000000;20;5.303
50;1000000;25;4.242
50;1000000;30;3.538
50;1000000;35;3.033
50;1000000;40;3.493
50;1000000;45;2.407
50;1000000;50;2.135
50;2000000;4;26.520
50;2000000;5;22.046
50;2000000;6;17.682
50;2000000;7;15.162
50;2000000;8;14.124
50;2000000;9;11.789
50;2000000;10;10.609
50;2000000;12;8.844
50;2000000;15;7.920
50;2000000;20;5.327
50;2000000;25;4.279
50;2000000;30;3.537
50;2000000;35;3.043
50;2000000;40;2.653
50;2000000;45;2.358
50;2000000;50;2.121
50;4000000;4;27.383
50;4000000;5;21.213
50;4000000;6;19.464
50;4000000;7;15.157
50;4000000;8;13.260
50;4000000;9;12.655
50;4000000;10;10.639
50;4000000;12;8.843
50;4000000;15;7.074
50;4000000;20;5.307
50;4000000;25;4.242
50;4000000;30;3.538
50;4000000;35;5.984
50;4000000;40;2.659
50;4000000;45;2.369
50;4000000;50;2.121
4;10000;4;1.296
4;10000;5;1.036
4;10000;6;0.865
4;10000;7;0.742
4;10000;8;0.647
4;10000;9;0.577
4;10000;10;0.519
4;10000;12;0.432
4;10000;15;0.346
4;10000;20;0.261
4;10000;25;0.207
4;10000;30;0.174
4;10000;35;0.149
4;10000;40;0.131
4;10000;45;0.116
4;10000;50;0.104
4;50000;4;2.122
4;50000;5;1.698
4;50000;6;1.418
4;50000;7;1.214
4;50000;8;1.060
4;50000;9;0.946
4;50000;10;0.850
4;50000;12;0.716
4;50000;15;0.568
4;50000;20;0.427
4;50000;25;0.339
4;50000;30;0.285
4;50000;35;0.245
4;50000;40;0.215
4;50000;45;0.190
4;50000;50;0.169
4;100000;4;2.122
4;100000;5;1.698
4;100000;6;1.418
4;100000;7;1.214
4;100000;8;1.060
4;100000;9;0.946
4;100000;10;0.850
4;100000;12;0.708
4;100000;15;0.569
4;100000;20;0.426
4;100000;25;0.339
4;100000;30;0.285
4;100000;35;0.244
4;100000;40;0.216
4;100000;45;0.190
4;100000;50;0.169
4;200000;4;2.122
4;200000;5;1.700
4;200000;6;2.049
4;200000;7;1.251
4;200000;8;1.072
4;200000;9;0.951
4;200000;10;0.863
4;200000;12;0.708
4;200000;15;0.568
4;200000;20;0.426
4;200000;25;0.340
4;200000;30;0.292
4;200000;35;0.249
4;200000;40;0.215
4;200000;45;0.190
4;200000;50;0.169
4;500000;4;2.122
4;500000;5;1.699
4;500000;6;1.416
4;500000;7;1.214
4;500000;8;1.061
4;500000;9;0.945
4;500000;10;0.849
4;500000;12;0.708
4;500000;15;0.568
4;500000;20;0.427
4;500000;25;0.340
4;500000;30;0.286
4;500000;35;0.244
4;500000;40;0.216
4;500000;45;0.190
4;500000;50;0.169
4;1000000;4;2.126
4;1000000;5;1.700
4;1000000;6;1.417
4;1000000;7;1.213
4;1000000;8;1.061
4;1000000;9;0.945
4;1000000;10;0.850
4;1000000;12;0.709
4;1000000;15;0.567
4;1000000;20;0.428
4;1000000;25;0.339
4;1000000;30;0.286
4;1000000;35;0.244
4;1000000;40;0.215
4;1000000;45;0.190
4;1000000;50;0.170
4;2000000;4;2.121
4;2000000;5;1.701
4;2000000;6;2.254
4;2000000;7;1.245
4;2000000;8;1.061
4;2000000;9;0.955
4;2000000;10;0.850
4;2000000;12;0.709
4;2000000;15;0.568
4;2000000;20;0.426
4;2000000;25;0.339
4;2000000;30;0.285
4;2000000;35;0.244
4;2000000;40;0.215
4;2000000;45;0.191
4;2000000;50;0.169
4;4000000;4;2.122
4;4000000;5;1.700
4;4000000;6;1.417
4;4000000;7;1.213
4;4000000;8;1.062
4;4000000;9;0.946
4;4000000;10;0.850
4;4000000;12;0.709
4;4000000;15;0.567
4;4000000;20;0.426
4;4000000;25;0.340
4;4000000;30;0.285
4;4000000;35;0.244
4;4000000;40;0.216
4;4000000;45;0.190
4;4000000;50;0.170
8;10000;4;2.590
8;10000;5;2.074
8;10000;6;1.728
8;10000;7;1.483
8;10000;8;1.295
8;10000;9;1.154
8;10000;10;1.739
8;10000;12;0.931
8;10000;15;0.698
8;10000;20;0.519
8;10000;25;0.414
8;10000;30;0.347
8;10000;35;0.298
8;10000;40;0.260
8;10000;45;0.233
8;10000;50;0.208
8;50000;4;4.247
8;50000;5;3.397
8;50000;6;2.830
8;50000;7;2.429
8;50000;8;2.121
8;50000;9;1.890
8;50000;10;1.700
8;50000;12;1.417
8;50000;15;1.135
8;50000;20;0.850
8;50000;25;0.680
8;50000;30;0.567
8;50000;35;0.490
8;50000;40;0.427
8;50000;45;0.382
8;50000;50;0.339
8;100000;4;4.243
8;100000;5;3.398
8;100000;6;2.831
8;100000;7;2.428
8;100000;8;2.121
8;100000;9;1.893
8;100000;10;2.532
8;100000;12;1.442
8;100000;15;1.135
8;100000;20;0.860
8;100000;25;0.682
8;100000;30;0.567
8;100000;35;0.490
8;100000;40;0.427
8;100000;45;0.382
8;100000;50;0.339
8;200000;4;4.244
8;200000;5;3.398
8;200000;6;2.831
8;200000;7;2.428
8;200000;8;2.121
8;200000;9;1.889
8;200000;10;1.700
8;200000;12;1.418
8;200000;15;1.135
8;200000;20;0.850
8;200000;25;0.679
8;200000;30;0.568
8;200000;35;0.489
8;200000;40;0.427
8;200000;45;0.381
8;200000;50;0.340
8;500000;4;4.243
8;500000;5;3.397
8;500000;6;2.831
8;500000;7;2.431
8;500000;8;2.936
8;500000;9;1.891
8;500000;10;1.711
8;500000;12;1.418
8;500000;15;1.135
8;500000;20;0.850
8;500000;25;0.680
8;500000;30;0.567
8;500000;35;0.490
8;500000;40;0.426
8;500000;45;0.382
8;500000;50;0.339
8;1000000;4;4.243
8;1000000;5;3.398
8;1000000;6;2.831
8;1000000;7;2.429
8;1000000;8;2.121
8;1000000;9;1.890
8;1000000;10;1.699
8;1000000;12;1.418
8;1000000;15;1.135
8;1000000;20;0.850
8;1000000;25;0.680
8;1000000;30;0.568
8;1000000;35;0.490
8;1000000;40;0.426
8;1000000;45;0.381
8;1000000;50;0.339
8;2000000;4;5.068
8;2000000;5;3.411
8;2000000;6;2.830
8;2000000;7;2.431
8;2000000;8;2.121
8;2000000;9;1.890
8;2000000;10;1.699
8;2000000;12;1.417
8;2000000;15;1.135
8;2000000;20;0.857
8;2000000;25;0.680
8;2000000;30;0.567
8;2000000;35;0.488
8;2000000;40;0.428
8;2000000;45;0.381
8;2000000;50;0.340
8;4000000;4;4.244
8;4000000;5;3.398
8;4000000;6;2.831
8;4000000;7;2.430
8;4000000;8;2.963
8;4000000;9;1.897
8;4000000;10;1.700
8;4000000;12;1.418
8;4000000;15;1.135
8;4000000;20;0.850
8;4000000;25;0.681
8;4000000;30;0.568
8;4000000;35;0.489
8;4000000;40;0.426
8;4000000;45;0.381
8;4000000;50;0.340
10;10000;4;3.237
10;10000;5;2.591
10;10000;6;2.160
10;10000;7;1.852
10;10000;8;1.618
10;10000;9;1.440
10;10000;10;1.294
10;10000;12;1.079
10;10000;15;0.865
10;10000;20;0.648
10;10000;25;0.518
10;10000;30;0.433
10;10000;35;0.371
10;10000;40;0.323
10;10000;45;0.289
10;10000;50;0.260
10;50000;4;5.303
10;50000;5;4.243
10;50000;6;4.231
10;50000;7;3.073
10;50000;8;2.656
10;50000;9;2.359
10;50000;10;2.121
10;50000;12;1.770
10;50000;15;1.417
10;50000;20;1.060
10;50000;25;0.850
10;50000;30;0.709
10;50000;35;0.609
10;50000;40;0.531
10;50000;45;0.472
10;50000;50;0.427
10;100000;4;5.304
10;100000;5;4.244
10;100000;6;3.544
10;100000;7;3.034
10;100000;8;2.652
10;100000;9;2.358
10;100000;10;2.121
10;100000;12;1.770
10;100000;15;1.419
10;100000;20;1.844
10;100000;25;0.874
10;100000;30;0.709
10;100000;35;0.610
10;100000;40;0.530
10;100000;45;0.476
10;100000;50;0.435
10;200000;4;5.303
10;200000;5;4.242
10;200000;6;3.540
10;200000;7;3.033
10;200000;8;2.652
10;200000;9;2.359
10;200000;10;2.121
10;200000;12;1.770
10;200000;15;1.416
10;200000;20;1.061
10;200000;25;0.850
10;200000;30;0.709
10;200000;35;0.609
10;200000;40;0.530
10;200000;45;0.473
10;200000;50;0.427
10;500000;4;5.304
10;500000;5;4.245
10;500000;6;4.451
10;500000;7;3.044
10;500000;8;2.653
10;500000;9;2.357
10;500000;10;2.121
10;500000;12;1.770
10;500000;15;1.418
10;500000;20;1.060
10;500000;25;0.850
10;500000;30;0.708
10;500000;35;0.609
10;500000;40;0.531
10;500000;45;0.472
10;500000;50;0.428
10;1000000;4;5.304
10;1000000;5;4.243
10;1000000;6;3.539
10;1000000;7;3.032
10;1000000;8;2.653
10;1000000;9;2.359
10;1000000;10;2.919
10;1000000;12;1.802
10;1000000;15;1.425
10;1000000;20;1.067
10;1000000;25;0.850
10;1000000;30;0.709
10;1000000;35;0.609
10;1000000;40;0.531
10;1000000;45;0.473
10;1000000;50;0.426
10;2000000;4;5.305
